measurement,cell_type,cell_name,sample_name,gene_symbol,observation
0.2986,Tumor,EWS,EWS.T2,LYN,9200
0.2757,Tumor,EWS,EWS.T3,LYN,9201
0.2607,Tumor,EWS,EWS.T4,LYN,9202
0.4046,Tumor,EWS,EWS.T6,LYN,9203
0.3874,Tumor,EWS,EWS.T7,LYN,9204
0.4294,Tumor,EWS,EWS.T9,LYN,9205
0.322,Tumor,RMS,RMS.T1,LYN,9206
0.2042,Tumor,RMS,RMS.T10,LYN,9207
0.2011,Tumor,RMS,RMS.T11,LYN,9208
0.182,Tumor,RMS,RMS.T2,LYN,9209
0.2211,Tumor,RMS,RMS.T3,LYN,9210
0.2859,Tumor,RMS,RMS.T4,LYN,9211
0.36,Tumor,RMS,RMS.T5,LYN,9212
0.5108,Tumor,RMS,RMS.T6,LYN,9213
0.3257,Tumor,RMS,RMS.T7,LYN,9214
0.5532,Tumor,RMS,RMS.T8,LYN,9215
2.3575,Tumor,RMS,RMS.T9,LYN,9216
0.1458,Cellline,BL-NHL,BL.C1,MAP1B,9217
0.1121,Cellline,BL-NHL,BL.C2,MAP1B,9218
0.0895,Cellline,BL-NHL,BL.C3,MAP1B,9219
0.1486,Cellline,BL-NHL,BL.C4,MAP1B,9220
0.1085,Cellline,BL-NHL,BL.C5,MAP1B,9221
0.4465,Cellline,BL-NHL,BL.C6,MAP1B,9222
0.0532,Cellline,BL-NHL,BL.C7,MAP1B,9223
0.0643,Cellline,BL-NHL,BL.C8,MAP1B,9224
1.0915,Cellline,EWS,EWS.C1,MAP1B,9225
0.0957,Cellline,EWS,EWS.C10,MAP1B,9226
0.082,Cellline,EWS,EWS.C11,MAP1B,9227
0.453,Cellline,EWS,EWS.C2,MAP1B,9228
2.1256,Cellline,EWS,EWS.C3,MAP1B,9229
0.6976,Cellline,EWS,EWS.C4,MAP1B,9230
0.1652,Cellline,EWS,EWS.C6,MAP1B,9231
0.2802,Cellline,EWS,EWS.C7,MAP1B,9232
0.1055,Cellline,EWS,EWS.C8,MAP1B,9233
0.1625,Cellline,EWS,EWS.C9,MAP1B,9234
3.6807,Cellline,NB,NB.C1,MAP1B,9235
2.628,Cellline,NB,NB.C10,MAP1B,9236
1.5448,Cellline,NB,NB.C11,MAP1B,9237
1.804,Cellline,NB,NB.C12,MAP1B,9238
4.0427,Cellline,NB,NB.C2,MAP1B,9239
3.8052,Cellline,NB,NB.C3,MAP1B,9240
3.3811,Cellline,NB,NB.C4,MAP1B,9241
2.482,Cellline,NB,NB.C5,MAP1B,9242
3.0251,Cellline,NB,NB.C6,MAP1B,9243
2.2156,Cellline,NB,NB.C7,MAP1B,9244
2.3948,Cellline,NB,NB.C8,MAP1B,9245
0.9285,Cellline,NB,NB.C9,MAP1B,9246
0.3555,Cellline,RMS,RMS.C10,MAP1B,9247
0.989,Cellline,RMS,RMS.C11,MAP1B,9248
0.3894,Cellline,RMS,RMS.C2,MAP1B,9249
0.7123,Cellline,RMS,RMS.C3,MAP1B,9250
1.7316,Cellline,RMS,RMS.C4,MAP1B,9251
0.2546,Cellline,RMS,RMS.C5,MAP1B,9252
0.6154,Cellline,RMS,RMS.C6,MAP1B,9253
0.5411,Cellline,RMS,RMS.C7,MAP1B,9254
0.2179,Cellline,RMS,RMS.C8,MAP1B,9255
0.2318,Cellline,RMS,RMS.C9,MAP1B,9256
0.1638,Tumor,EWS,EWS.T1,MAP1B,9257
0.5391,Tumor,EWS,EWS.T11,MAP1B,9258
0.1542,Tumor,EWS,EWS.T12,MAP1B,9259
1.5768,Tumor,EWS,EWS.T13,MAP1B,9260
0.3021,Tumor,EWS,EWS.T14,MAP1B,9261
0.5296,Tumor,EWS,EWS.T15,MAP1B,9262
1.7885,Tumor,EWS,EWS.T19,MAP1B,9263
1.2413,Tumor,EWS,EWS.T2,MAP1B,9264
0.5944,Tumor,EWS,EWS.T3,MAP1B,9265
0.2769,Tumor,EWS,EWS.T4,MAP1B,9266
1.5028,Tumor,EWS,EWS.T6,MAP1B,9267
0.4395,Tumor,EWS,EWS.T7,MAP1B,9268
0.4702,Tumor,EWS,EWS.T9,MAP1B,9269
0.4648,Tumor,RMS,RMS.T1,MAP1B,9270
1.6408,Tumor,RMS,RMS.T10,MAP1B,9271
0.4341,Tumor,RMS,RMS.T11,MAP1B,9272
0.4701,Tumor,RMS,RMS.T2,MAP1B,9273
0.2784,Tumor,RMS,RMS.T3,MAP1B,9274
0.2182,Tumor,RMS,RMS.T4,MAP1B,9275
2.0513,Tumor,RMS,RMS.T5,MAP1B,9276
1.8275,Tumor,RMS,RMS.T6,MAP1B,9277
1.1975,Tumor,RMS,RMS.T7,MAP1B,9278
1.392,Tumor,RMS,RMS.T8,MAP1B,9279
1.2408,Tumor,RMS,RMS.T9,MAP1B,9280
0.5295,Cellline,BL-NHL,BL.C1,MCL1,9281
1.9394,Cellline,BL-NHL,BL.C2,MCL1,9282
1.1129,Cellline,BL-NHL,BL.C3,MCL1,9283
0.505,Cellline,BL-NHL,BL.C4,MCL1,9284
1.9381,Cellline,BL-NHL,BL.C5,MCL1,9285
0.8677,Cellline,BL-NHL,BL.C6,MCL1,9286
0.4227,Cellline,BL-NHL,BL.C7,MCL1,9287
0.288,Cellline,BL-NHL,BL.C8,MCL1,9288
0.1993,Cellline,EWS,EWS.C1,MCL1,9289
0.1046,Cellline,EWS,EWS.C10,MCL1,9290
0.3522,Cellline,EWS,EWS.C11,MCL1,9291
0.1779,Cellline,EWS,EWS.C2,MCL1,9292
0.3018,Cellline,EWS,EWS.C3,MCL1,9293
0.7236,Cellline,EWS,EWS.C4,MCL1,9294
0.1714,Cellline,EWS,EWS.C6,MCL1,9295
0.2591,Cellline,EWS,EWS.C7,MCL1,9296
0.1946,Cellline,EWS,EWS.C8,MCL1,9297
0.1738,Cellline,EWS,EWS.C9,MCL1,9298
0.7613,Cellline,NB,NB.C1,MCL1,9299
0.4976,Cellline,NB,NB.C10,MCL1,9300
0.1385,Cellline,NB,NB.C11,MCL1,9301
0.3454,Cellline,NB,NB.C12,MCL1,9302
0.2121,Cellline,NB,NB.C2,MCL1,9303
0.1992,Cellline,NB,NB.C3,MCL1,9304
0.4028,Cellline,NB,NB.C4,MCL1,9305
0.1443,Cellline,NB,NB.C5,MCL1,9306
0.2714,Cellline,NB,NB.C6,MCL1,9307
0.4974,Cellline,NB,NB.C7,MCL1,9308
0.2338,Cellline,NB,NB.C8,MCL1,9309
0.1233,Cellline,NB,NB.C9,MCL1,9310
0.2388,Cellline,RMS,RMS.C10,MCL1,9311
0.5171,Cellline,RMS,RMS.C11,MCL1,9312
0.2982,Cellline,RMS,RMS.C2,MCL1,9313
1.1569,Cellline,RMS,RMS.C3,MCL1,9314
1.1339,Cellline,RMS,RMS.C4,MCL1,9315
0.6159,Cellline,RMS,RMS.C5,MCL1,9316
0.2966,Cellline,RMS,RMS.C6,MCL1,9317
0.4558,Cellline,RMS,RMS.C7,MCL1,9318
0.8937,Cellline,RMS,RMS.C8,MCL1,9319
0.4015,Cellline,RMS,RMS.C9,MCL1,9320
0.3028,Tumor,EWS,EWS.T1,MCL1,9321
0.2135,Tumor,EWS,EWS.T11,MCL1,9322
0.1177,Tumor,EWS,EWS.T12,MCL1,9323
1.1741,Tumor,EWS,EWS.T13,MCL1,9324
0.4771,Tumor,EWS,EWS.T14,MCL1,9325
0.1229,Tumor,EWS,EWS.T15,MCL1,9326
0.5159,Tumor,EWS,EWS.T19,MCL1,9327
0.4206,Tumor,EWS,EWS.T2,MCL1,9328
0.6182,Tumor,EWS,EWS.T3,MCL1,9329
0.2045,Tumor,EWS,EWS.T4,MCL1,9330
3.1793,Tumor,EWS,EWS.T6,MCL1,9331
0.7655,Tumor,EWS,EWS.T7,MCL1,9332
0.4152,Tumor,EWS,EWS.T9,MCL1,9333
0.5731,Tumor,RMS,RMS.T1,MCL1,9334
0.8987,Tumor,RMS,RMS.T10,MCL1,9335
0.558,Tumor,RMS,RMS.T11,MCL1,9336
0.4835,Tumor,RMS,RMS.T2,MCL1,9337
0.6627,Tumor,RMS,RMS.T3,MCL1,9338
1.3641,Tumor,RMS,RMS.T4,MCL1,9339
0.4554,Tumor,RMS,RMS.T5,MCL1,9340
1.2706,Tumor,RMS,RMS.T6,MCL1,9341
0.3495,Tumor,RMS,RMS.T7,MCL1,9342
0.6548,Tumor,RMS,RMS.T8,MCL1,9343
1.7911,Tumor,RMS,RMS.T9,MCL1,9344
0.9155,Cellline,BL-NHL,BL.C1,MCM6,9345
2.1636,Cellline,BL-NHL,BL.C2,MCM6,9346
1.2117,Cellline,BL-NHL,BL.C3,MCM6,9347
1.6707,Cellline,BL-NHL,BL.C4,MCM6,9348
0.6915,Cellline,BL-NHL,BL.C5,MCM6,9349
1.5206,Cellline,BL-NHL,BL.C6,MCM6,9350
0.9519,Cellline,BL-NHL,BL.C7,MCM6,9351
0.5786,Cellline,BL-NHL,BL.C8,MCM6,9352
0.9172,Cellline,EWS,EWS.C1,MCM6,9353
0.352,Cellline,EWS,EWS.C10,MCM6,9354
0.5473,Cellline,EWS,EWS.C11,MCM6,9355
1.1095,Cellline,EWS,EWS.C2,MCM6,9356
1.0743,Cellline,EWS,EWS.C3,MCM6,9357
0.2964,Cellline,EWS,EWS.C4,MCM6,9358
0.5836,Cellline,EWS,EWS.C6,MCM6,9359
0.6858,Cellline,EWS,EWS.C7,MCM6,9360
0.2343,Cellline,EWS,EWS.C8,MCM6,9361
0.546,Cellline,EWS,EWS.C9,MCM6,9362
1.5991,Cellline,NB,NB.C1,MCM6,9363
0.7281,Cellline,NB,NB.C10,MCM6,9364
0.4789,Cellline,NB,NB.C11,MCM6,9365
1.5811,Cellline,NB,NB.C12,MCM6,9366
0.7977,Cellline,NB,NB.C2,MCM6,9367
0.6129,Cellline,NB,NB.C3,MCM6,9368
1.3351,Cellline,NB,NB.C4,MCM6,9369
0.4516,Cellline,NB,NB.C5,MCM6,9370
0.4912,Cellline,NB,NB.C6,MCM6,9371
0.8418,Cellline,NB,NB.C7,MCM6,9372
0.539,Cellline,NB,NB.C8,MCM6,9373
1.3455,Cellline,NB,NB.C9,MCM6,9374
0.3521,Cellline,RMS,RMS.C10,MCM6,9375
0.6459,Cellline,RMS,RMS.C11,MCM6,9376
0.3594,Cellline,RMS,RMS.C2,MCM6,9377
0.3907,Cellline,RMS,RMS.C3,MCM6,9378
0.6214,Cellline,RMS,RMS.C4,MCM6,9379
0.496,Cellline,RMS,RMS.C5,MCM6,9380
0.7412,Cellline,RMS,RMS.C6,MCM6,9381
0.4344,Cellline,RMS,RMS.C7,MCM6,9382
1.4054,Cellline,RMS,RMS.C8,MCM6,9383
0.2218,Cellline,RMS,RMS.C9,MCM6,9384
0.3604,Tumor,EWS,EWS.T1,MCM6,9385
0.4118,Tumor,EWS,EWS.T11,MCM6,9386
0.4945,Tumor,EWS,EWS.T12,MCM6,9387
0.229,Tumor,EWS,EWS.T13,MCM6,9388
0.2155,Tumor,EWS,EWS.T14,MCM6,9389
0.3104,Tumor,EWS,EWS.T15,MCM6,9390
0.1527,Tumor,EWS,EWS.T19,MCM6,9391
0.6636,Tumor,EWS,EWS.T2,MCM6,9392
0.4946,Tumor,EWS,EWS.T3,MCM6,9393
0.9194,Tumor,EWS,EWS.T4,MCM6,9394
0.3242,Tumor,EWS,EWS.T6,MCM6,9395
0.3446,Tumor,EWS,EWS.T7,MCM6,9396
0.3648,Tumor,EWS,EWS.T9,MCM6,9397
0.6217,Tumor,RMS,RMS.T1,MCM6,9398
0.459,Tumor,RMS,RMS.T10,MCM6,9399
0.5282,Tumor,RMS,RMS.T11,MCM6,9400
0.7936,Tumor,RMS,RMS.T2,MCM6,9401
0.6725,Tumor,RMS,RMS.T3,MCM6,9402
0.4076,Tumor,RMS,RMS.T4,MCM6,9403
0.5672,Tumor,RMS,RMS.T5,MCM6,9404
0.3342,Tumor,RMS,RMS.T6,MCM6,9405
0.201,Tumor,RMS,RMS.T7,MCM6,9406
0.3827,Tumor,RMS,RMS.T8,MCM6,9407
0.4457,Tumor,RMS,RMS.T9,MCM6,9408
0.1345,Cellline,BL-NHL,BL.C1,MEIS1,9409
0.1453,Cellline,BL-NHL,BL.C2,MEIS1,9410
0.1397,Cellline,BL-NHL,BL.C3,MEIS1,9411
0.2031,Cellline,BL-NHL,BL.C4,MEIS1,9412
0.1439,Cellline,BL-NHL,BL.C5,MEIS1,9413
0.1897,Cellline,BL-NHL,BL.C6,MEIS1,9414
0.1587,Cellline,BL-NHL,BL.C7,MEIS1,9415
0.6413,Cellline,BL-NHL,BL.C8,MEIS1,9416
1.3276,Cellline,EWS,EWS.C1,MEIS1,9417
0.4729,Cellline,EWS,EWS.C10,MEIS1,9418
0.5459,Cellline,EWS,EWS.C11,MEIS1,9419
0.5001,Cellline,EWS,EWS.C2,MEIS1,9420
1.7519,Cellline,EWS,EWS.C3,MEIS1,9421
2.226,Cellline,EWS,EWS.C4,MEIS1,9422
0.6582,Cellline,EWS,EWS.C6,MEIS1,9423
0.9574,Cellline,EWS,EWS.C7,MEIS1,9424
0.1957,Cellline,EWS,EWS.C8,MEIS1,9425
0.6158,Cellline,EWS,EWS.C9,MEIS1,9426
1.3833,Cellline,NB,NB.C1,MEIS1,9427
0.2722,Cellline,NB,NB.C10,MEIS1,9428
0.5083,Cellline,NB,NB.C11,MEIS1,9429
1.0119,Cellline,NB,NB.C12,MEIS1,9430
0.2789,Cellline,NB,NB.C2,MEIS1,9431
1.065,Cellline,NB,NB.C3,MEIS1,9432
2.1856,Cellline,NB,NB.C4,MEIS1,9433
0.4371,Cellline,NB,NB.C5,MEIS1,9434
0.8205,Cellline,NB,NB.C6,MEIS1,9435
0.1976,Cellline,NB,NB.C7,MEIS1,9436
0.4956,Cellline,NB,NB.C8,MEIS1,9437
0.5324,Cellline,NB,NB.C9,MEIS1,9438
0.1009,Cellline,RMS,RMS.C10,MEIS1,9439
0.488,Cellline,RMS,RMS.C11,MEIS1,9440
0.2379,Cellline,RMS,RMS.C2,MEIS1,9441
0.3986,Cellline,RMS,RMS.C3,MEIS1,9442
0.0721,Cellline,RMS,RMS.C4,MEIS1,9443
0.1519,Cellline,RMS,RMS.C5,MEIS1,9444
0.226,Cellline,RMS,RMS.C6,MEIS1,9445
0.1583,Cellline,RMS,RMS.C7,MEIS1,9446
0.697,Cellline,RMS,RMS.C8,MEIS1,9447
0.1433,Cellline,RMS,RMS.C9,MEIS1,9448
1.8017,Tumor,EWS,EWS.T1,MEIS1,9449
0.691,Tumor,EWS,EWS.T11,MEIS1,9450
1.0265,Tumor,EWS,EWS.T12,MEIS1,9451
0.399,Tumor,EWS,EWS.T13,MEIS1,9452
0.7449,Tumor,EWS,EWS.T14,MEIS1,9453
0.8846,Tumor,EWS,EWS.T15,MEIS1,9454
2.0796,Tumor,EWS,EWS.T19,MEIS1,9455
2.2583,Tumor,EWS,EWS.T2,MEIS1,9456
0.4872,Tumor,EWS,EWS.T3,MEIS1,9457
0.3356,Tumor,EWS,EWS.T4,MEIS1,9458
2.1527,Tumor,EWS,EWS.T6,MEIS1,9459
0.6743,Tumor,EWS,EWS.T7,MEIS1,9460
1.7783,Tumor,EWS,EWS.T9,MEIS1,9461
0.8927,Tumor,RMS,RMS.T1,MEIS1,9462
0.8918,Tumor,RMS,RMS.T10,MEIS1,9463
0.5946,Tumor,RMS,RMS.T11,MEIS1,9464
0.7059,Tumor,RMS,RMS.T2,MEIS1,9465
0.7147,Tumor,RMS,RMS.T3,MEIS1,9466
0.5956,Tumor,RMS,RMS.T4,MEIS1,9467
0.8746,Tumor,RMS,RMS.T5,MEIS1,9468
0.4371,Tumor,RMS,RMS.T6,MEIS1,9469
0.2948,Tumor,RMS,RMS.T7,MEIS1,9470
0.6619,Tumor,RMS,RMS.T8,MEIS1,9471
1.1656,Tumor,RMS,RMS.T9,MEIS1,9472
0.0715,Cellline,BL-NHL,BL.C1,MEIS4,9473
0.1256,Cellline,BL-NHL,BL.C2,MEIS4,9474
0.1199,Cellline,BL-NHL,BL.C3,MEIS4,9475
0.0906,Cellline,BL-NHL,BL.C4,MEIS4,9476
0.2606,Cellline,BL-NHL,BL.C5,MEIS4,9477
0.0826,Cellline,BL-NHL,BL.C6,MEIS4,9478
0.136,Cellline,BL-NHL,BL.C7,MEIS4,9479
0.1318,Cellline,BL-NHL,BL.C8,MEIS4,9480
0.0183,Cellline,EWS,EWS.C1,MEIS4,9481
0.09,Cellline,EWS,EWS.C10,MEIS4,9482
0.0853,Cellline,EWS,EWS.C11,MEIS4,9483
0.0611,Cellline,EWS,EWS.C2,MEIS4,9484
0.1855,Cellline,EWS,EWS.C3,MEIS4,9485
0.1084,Cellline,EWS,EWS.C4,MEIS4,9486
0.3077,Cellline,EWS,EWS.C6,MEIS4,9487
0.3889,Cellline,EWS,EWS.C7,MEIS4,9488
0.1279,Cellline,EWS,EWS.C8,MEIS4,9489
0.3109,Cellline,EWS,EWS.C9,MEIS4,9490
0.9793,Cellline,NB,NB.C1,MEIS4,9491
0.8318,Cellline,NB,NB.C10,MEIS4,9492
0.7792,Cellline,NB,NB.C11,MEIS4,9493
0.6657,Cellline,NB,NB.C12,MEIS4,9494
0.2543,Cellline,NB,NB.C2,MEIS4,9495
0.5124,Cellline,NB,NB.C3,MEIS4,9496
0.6029,Cellline,NB,NB.C4,MEIS4,9497
0.7888,Cellline,NB,NB.C5,MEIS4,9498
0.3301,Cellline,NB,NB.C6,MEIS4,9499
0.2474,Cellline,NB,NB.C7,MEIS4,9500
0.6939,Cellline,NB,NB.C8,MEIS4,9501
0.8984,Cellline,NB,NB.C9,MEIS4,9502
0.1223,Cellline,RMS,RMS.C10,MEIS4,9503
0.4289,Cellline,RMS,RMS.C11,MEIS4,9504
0.2146,Cellline,RMS,RMS.C2,MEIS4,9505
0.5714,Cellline,RMS,RMS.C3,MEIS4,9506
0.4124,Cellline,RMS,RMS.C4,MEIS4,9507
0.2926,Cellline,RMS,RMS.C5,MEIS4,9508
0.6744,Cellline,RMS,RMS.C6,MEIS4,9509
0.2302,Cellline,RMS,RMS.C7,MEIS4,9510
0.1382,Cellline,RMS,RMS.C8,MEIS4,9511
0.2089,Cellline,RMS,RMS.C9,MEIS4,9512
0.1034,Tumor,EWS,EWS.T1,MEIS4,9513
0.2737,Tumor,EWS,EWS.T11,MEIS4,9514
0.1973,Tumor,EWS,EWS.T12,MEIS4,9515
0.5286,Tumor,EWS,EWS.T13,MEIS4,9516
0.2749,Tumor,EWS,EWS.T14,MEIS4,9517
0.4012,Tumor,EWS,EWS.T15,MEIS4,9518
0.7216,Tumor,EWS,EWS.T19,MEIS4,9519
0.1847,Tumor,EWS,EWS.T2,MEIS4,9520
0.2811,Tumor,EWS,EWS.T3,MEIS4,9521
0.1409,Tumor,EWS,EWS.T4,MEIS4,9522
0.1794,Tumor,EWS,EWS.T6,MEIS4,9523
0.5539,Tumor,EWS,EWS.T7,MEIS4,9524
0.3866,Tumor,EWS,EWS.T9,MEIS4,9525
0.3233,Tumor,RMS,RMS.T1,MEIS4,9526
0.5624,Tumor,RMS,RMS.T10,MEIS4,9527
0.1285,Tumor,RMS,RMS.T11,MEIS4,9528
0.2123,Tumor,RMS,RMS.T2,MEIS4,9529
0.1163,Tumor,RMS,RMS.T3,MEIS4,9530
0.4965,Tumor,RMS,RMS.T4,MEIS4,9531
0.4433,Tumor,RMS,RMS.T5,MEIS4,9532
0.5594,Tumor,RMS,RMS.T6,MEIS4,9533
0.2391,Tumor,RMS,RMS.T7,MEIS4,9534
0.2862,Tumor,RMS,RMS.T8,MEIS4,9535
0.6063,Tumor,RMS,RMS.T9,MEIS4,9536
0.2779,Cellline,BL-NHL,BL.C1,MEST,9537
0.0994,Cellline,BL-NHL,BL.C2,MEST,9538
0.1012,Cellline,BL-NHL,BL.C3,MEST,9539
0.2587,Cellline,BL-NHL,BL.C4,MEST,9540
0.248,Cellline,BL-NHL,BL.C5,MEST,9541
0.2568,Cellline,BL-NHL,BL.C6,MEST,9542
0.1924,Cellline,BL-NHL,BL.C7,MEST,9543
0.1081,Cellline,BL-NHL,BL.C8,MEST,9544
0.0419,Cellline,EWS,EWS.C1,MEST,9545
0.0872,Cellline,EWS,EWS.C10,MEST,9546
0.4286,Cellline,EWS,EWS.C11,MEST,9547
0.0567,Cellline,EWS,EWS.C2,MEST,9548
0.056,Cellline,EWS,EWS.C3,MEST,9549
0.1164,Cellline,EWS,EWS.C4,MEST,9550
0.162,Cellline,EWS,EWS.C6,MEST,9551
0.1511,Cellline,EWS,EWS.C7,MEST,9552
0.1571,Cellline,EWS,EWS.C8,MEST,9553
0.1504,Cellline,EWS,EWS.C9,MEST,9554
0.0977,Cellline,NB,NB.C1,MEST,9555
0.1321,Cellline,NB,NB.C10,MEST,9556
0.0407,Cellline,NB,NB.C11,MEST,9557
0.2062,Cellline,NB,NB.C12,MEST,9558
0.4741,Cellline,NB,NB.C2,MEST,9559
0.625,Cellline,NB,NB.C3,MEST,9560
0.172,Cellline,NB,NB.C4,MEST,9561
0.1991,Cellline,NB,NB.C5,MEST,9562
0.2137,Cellline,NB,NB.C6,MEST,9563
0.4574,Cellline,NB,NB.C7,MEST,9564
0.165,Cellline,NB,NB.C8,MEST,9565
0.1483,Cellline,NB,NB.C9,MEST,9566
2.4431,Cellline,RMS,RMS.C10,MEST,9567
1.4417,Cellline,RMS,RMS.C11,MEST,9568
1.4669,Cellline,RMS,RMS.C2,MEST,9569
0.959,Cellline,RMS,RMS.C3,MEST,9570
0.4919,Cellline,RMS,RMS.C4,MEST,9571
1.294,Cellline,RMS,RMS.C5,MEST,9572
0.8941,Cellline,RMS,RMS.C6,MEST,9573
1.538,Cellline,RMS,RMS.C7,MEST,9574
1.0891,Cellline,RMS,RMS.C8,MEST,9575
1.15,Cellline,RMS,RMS.C9,MEST,9576
0.1106,Tumor,EWS,EWS.T1,MEST,9577
0.2274,Tumor,EWS,EWS.T11,MEST,9578
0.1482,Tumor,EWS,EWS.T12,MEST,9579
0.1897,Tumor,EWS,EWS.T13,MEST,9580
0.171,Tumor,EWS,EWS.T14,MEST,9581
0.1694,Tumor,EWS,EWS.T15,MEST,9582
0.1311,Tumor,EWS,EWS.T19,MEST,9583
0.1619,Tumor,EWS,EWS.T2,MEST,9584
0.1679,Tumor,EWS,EWS.T3,MEST,9585
0.2802,Tumor,EWS,EWS.T4,MEST,9586
0.5772,Tumor,EWS,EWS.T6,MEST,9587
0.2353,Tumor,EWS,EWS.T7,MEST,9588
0.411,Tumor,EWS,EWS.T9,MEST,9589
2.625,Tumor,RMS,RMS.T1,MEST,9590
0.4961,Tumor,RMS,RMS.T10,MEST,9591
0.5812,Tumor,RMS,RMS.T11,MEST,9592
0.7874,Tumor,RMS,RMS.T2,MEST,9593
1.5833,Tumor,RMS,RMS.T3,MEST,9594
0.4258,Tumor,RMS,RMS.T4,MEST,9595
0.6498,Tumor,RMS,RMS.T5,MEST,9596
0.6008,Tumor,RMS,RMS.T6,MEST,9597
0.2121,Tumor,RMS,RMS.T7,MEST,9598
0.1453,Tumor,RMS,RMS.T8,MEST,9599
0.3258,Tumor,RMS,RMS.T9,MEST,9600
0.1093,Cellline,BL-NHL,BL.C1,METAP2,9601
0.0849,Cellline,BL-NHL,BL.C2,METAP2,9602
0.1212,Cellline,BL-NHL,BL.C3,METAP2,9603
0.0981,Cellline,BL-NHL,BL.C4,METAP2,9604
0.0818,Cellline,BL-NHL,BL.C5,METAP2,9605
0.0679,Cellline,BL-NHL,BL.C6,METAP2,9606
0.0763,Cellline,BL-NHL,BL.C7,METAP2,9607
0.0783,Cellline,BL-NHL,BL.C8,METAP2,9608
0.0414,Cellline,EWS,EWS.C1,METAP2,9609
0.044,Cellline,EWS,EWS.C10,METAP2,9610
0.3367,Cellline,EWS,EWS.C11,METAP2,9611
0.1131,Cellline,EWS,EWS.C2,METAP2,9612
0.1171,Cellline,EWS,EWS.C3,METAP2,9613
2.0603,Cellline,EWS,EWS.C4,METAP2,9614
0.1058,Cellline,EWS,EWS.C6,METAP2,9615
0.0708,Cellline,EWS,EWS.C7,METAP2,9616
0.3658,Cellline,EWS,EWS.C8,METAP2,9617
0.1032,Cellline,EWS,EWS.C9,METAP2,9618
0.0773,Cellline,NB,NB.C1,METAP2,9619
0.0388,Cellline,NB,NB.C10,METAP2,9620
0.0188,Cellline,NB,NB.C11,METAP2,9621
0.0664,Cellline,NB,NB.C12,METAP2,9622
0.0857,Cellline,NB,NB.C2,METAP2,9623
0.1143,Cellline,NB,NB.C3,METAP2,9624
0.1259,Cellline,NB,NB.C4,METAP2,9625
0.1211,Cellline,NB,NB.C5,METAP2,9626
0.0717,Cellline,NB,NB.C6,METAP2,9627
0.1933,Cellline,NB,NB.C7,METAP2,9628
0.2643,Cellline,NB,NB.C8,METAP2,9629
0.0748,Cellline,NB,NB.C9,METAP2,9630
0.0685,Cellline,RMS,RMS.C10,METAP2,9631
1.9579,Cellline,RMS,RMS.C11,METAP2,9632
0.1206,Cellline,RMS,RMS.C2,METAP2,9633
0.2585,Cellline,RMS,RMS.C3,METAP2,9634
0.1421,Cellline,RMS,RMS.C4,METAP2,9635
0.1502,Cellline,RMS,RMS.C5,METAP2,9636
0.1004,Cellline,RMS,RMS.C6,METAP2,9637
0.3807,Cellline,RMS,RMS.C7,METAP2,9638
0.0374,Cellline,RMS,RMS.C8,METAP2,9639
0.1532,Cellline,RMS,RMS.C9,METAP2,9640
0.638,Tumor,EWS,EWS.T1,METAP2,9641
1.4209,Tumor,EWS,EWS.T11,METAP2,9642
2.0259,Tumor,EWS,EWS.T12,METAP2,9643
2.0716,Tumor,EWS,EWS.T13,METAP2,9644
0.2559,Tumor,EWS,EWS.T14,METAP2,9645
1.3119,Tumor,EWS,EWS.T15,METAP2,9646
1.836,Tumor,EWS,EWS.T19,METAP2,9647
2.5171,Tumor,EWS,EWS.T2,METAP2,9648
1.8893,Tumor,EWS,EWS.T3,METAP2,9649
1.7941,Tumor,EWS,EWS.T4,METAP2,9650
0.9905,Tumor,EWS,EWS.T6,METAP2,9651
2.9933,Tumor,EWS,EWS.T7,METAP2,9652
0.4211,Tumor,EWS,EWS.T9,METAP2,9653
0.7149,Tumor,RMS,RMS.T1,METAP2,9654
3.8806,Tumor,RMS,RMS.T10,METAP2,9655
0.5062,Tumor,RMS,RMS.T11,METAP2,9656
0.6971,Tumor,RMS,RMS.T2,METAP2,9657
2.1485,Tumor,RMS,RMS.T3,METAP2,9658
1.5852,Tumor,RMS,RMS.T4,METAP2,9659
0.9645,Tumor,RMS,RMS.T5,METAP2,9660
1.1726,Tumor,RMS,RMS.T6,METAP2,9661
1.5861,Tumor,RMS,RMS.T7,METAP2,9662
1.1806,Tumor,RMS,RMS.T8,METAP2,9663
1.4616,Tumor,RMS,RMS.T9,METAP2,9664
0.1721,Cellline,BL-NHL,BL.C1,MGC16824,9665
0.2108,Cellline,BL-NHL,BL.C2,MGC16824,9666
0.1111,Cellline,BL-NHL,BL.C3,MGC16824,9667
0.1354,Cellline,BL-NHL,BL.C4,MGC16824,9668
0.315,Cellline,BL-NHL,BL.C5,MGC16824,9669
0.2313,Cellline,BL-NHL,BL.C6,MGC16824,9670
0.4082,Cellline,BL-NHL,BL.C7,MGC16824,9671
0.1273,Cellline,BL-NHL,BL.C8,MGC16824,9672
0.04,Cellline,EWS,EWS.C1,MGC16824,9673
0.1185,Cellline,EWS,EWS.C10,MGC16824,9674
0.2539,Cellline,EWS,EWS.C11,MGC16824,9675
0.3485,Cellline,EWS,EWS.C2,MGC16824,9676
0.2574,Cellline,EWS,EWS.C3,MGC16824,9677
0.4117,Cellline,EWS,EWS.C4,MGC16824,9678
0.6785,Cellline,EWS,EWS.C6,MGC16824,9679
